id,ili,wikidata
ewn-01687748-n,i44158,http://www.wikidata.org/entity/Q536460
ewn-01687918-n,i44159,http://www.wikidata.org/entity/Q827111
ewn-01688320-n,i44161,http://www.wikidata.org/entity/Q1004429
ewn-01688685-n,i44163,http://www.wikidata.org/entity/Q2716254
ewn-01689044-n,i44165,http://www.wikidata.org/entity/Q2420947
ewn-01689250-n,i44166,http://www.wikidata.org/entity/Q2709327
ewn-01689449-n,i44167,http://www.wikidata.org/entity/Q2866860
ewn-01689650-n,i44168,http://www.wikidata.org/entity/Q2106822
ewn-01689931-n,i44170,http://www.wikidata.org/entity/Q655798
ewn-01690082-n,i44171,http://www.wikidata.org/entity/Q191102
ewn-01690619-n,i44174,http://www.wikidata.org/entity/Q1153386
ewn-01690747-n,i44175,http://www.wikidata.org/entity/Q501566
ewn-01691069-n,i44177,http://www.wikidata.org/entity/Q1142794
ewn-01691230-n,i44178,http://www.wikidata.org/entity/Q612564
ewn-01691722-n,i44181,http://www.wikidata.org/entity/Q320665
ewn-01691867-n,i44182,http://www.wikidata.org/entity/Q191059
ewn-01692319-n,i44184,http://www.wikidata.org/entity/Q258049
ewn-01692646-n,i44186,http://www.wikidata.org/entity/Q2046334
ewn-01692790-n,i44187,http://www.wikidata.org/entity/Q183660
ewn-01692980-n,i44188,http://www.wikidata.org/entity/Q1518954
ewn-01693107-n,i44189,http://www.wikidata.org/entity/Q3183062
ewn-01693344-n,i44190,http://www.wikidata.org/entity/Q13416819
ewn-01693498-n,i44191,http://www.wikidata.org/entity/Q855694
ewn-01693726-n,i44192,http://www.wikidata.org/entity/Q659685
ewn-01694166-n,i44195,http://www.wikidata.org/entity/Q904780
ewn-01694423-n,i44197,http://www.wikidata.org/entity/Q13417716
ewn-01694784-n,i44199,http://www.wikidata.org/entity/Q729412
ewn-01694974-n,i44200,http://www.wikidata.org/entity/Q207058
ewn-01695164-n,i44201,http://www.wikidata.org/entity/Q301084
ewn-01695354-n,i44202,http://www.wikidata.org/entity/Q27532
ewn-01695661-n,i44204,http://www.wikidata.org/entity/Q312232
ewn-01695816-n,i44205,http://www.wikidata.org/entity/Q148595
ewn-01695975-n,i44206,http://www.wikidata.org/entity/Q307047
ewn-01696424-n,i44208,http://www.wikidata.org/entity/Q37686
ewn-01696636-n,i44209,http://www.wikidata.org/entity/Q1767161
ewn-01696819-n,i44210,http://www.wikidata.org/entity/Q577924
ewn-01697071-n,i44212,http://www.wikidata.org/entity/Q3082684
ewn-01697199-n,i44213,http://www.wikidata.org/entity/Q81228
ewn-01697701-n,i44216,http://www.wikidata.org/entity/Q4504
ewn-01697900-n,i44217,http://www.wikidata.org/entity/Q130910
ewn-01698667-n,i44219,http://www.wikidata.org/entity/Q137131
ewn-01698792-n,i44220,http://www.wikidata.org/entity/Q1008080
ewn-01698923-n,i44221,http://www.wikidata.org/entity/Q25363
ewn-01699166-n,i44222,http://www.wikidata.org/entity/Q13362187
ewn-01699490-n,i44224,http://www.wikidata.org/entity/Q43169
ewn-01699643-n,i44225,http://www.wikidata.org/entity/Q309495
ewn-01699819-n,i44226,http://www.wikidata.org/entity/Q2535664
ewn-01700098-n,i44227,http://www.wikidata.org/entity/Q168745
ewn-01700252-n,i44228,http://www.wikidata.org/entity/Q182599
ewn-01700478-n,i44230,http://www.wikidata.org/entity/Q2077433
ewn-01700785-n,i44232,http://www.wikidata.org/entity/Q6184764
ewn-01701075-n,i44234,http://www.wikidata.org/entity/Q530397
ewn-01701281-n,i44235,http://www.wikidata.org/entity/Q193327
ewn-01701423-n,i44236,http://www.wikidata.org/entity/Q194422
ewn-01701681-n,i44238,http://www.wikidata.org/entity/Q478759
ewn-01701895-n,i44239,http://www.wikidata.org/entity/Q272582
ewn-01702056-n,i44240,http://www.wikidata.org/entity/Q878388
ewn-01702178-n,i44241,http://www.wikidata.org/entity/Q3506745
ewn-01702316-n,i44242,http://www.wikidata.org/entity/Q17134
ewn-01702472-n,i44243,http://www.wikidata.org/entity/Q430
ewn-01702717-n,i44244,http://www.wikidata.org/entity/Q191488
ewn-01703565-n,i44247,http://www.wikidata.org/entity/Q44246
ewn-01703846-n,i44249,http://www.wikidata.org/entity/Q131145
ewn-01703975-n,i44250,http://www.wikidata.org/entity/Q823931
ewn-01704500-n,i44253,http://www.wikidata.org/entity/Q131484
ewn-01704897-n,i44255,http://www.wikidata.org/entity/Q40621
ewn-01705120-n,i44256,http://www.wikidata.org/entity/Q245262
ewn-01705264-n,i44257,http://www.wikidata.org/entity/Q131385
ewn-01705802-n,i44260,http://www.wikidata.org/entity/Q131376
ewn-01705982-n,i44261,http://www.wikidata.org/entity/Q131381
ewn-01706507-n,i44263,http://www.wikidata.org/entity/Q263925
ewn-01706744-n,i44265,http://www.wikidata.org/entity/Q14506
ewn-01706964-n,i44267,http://www.wikidata.org/entity/Q14384
ewn-01707267-n,i44269,http://www.wikidata.org/entity/Q14483
ewn-01707651-n,i44271,http://www.wikidata.org/entity/Q132672
ewn-01707888-n,i44272,http://www.wikidata.org/entity/Q467430
ewn-01708358-n,i44274,http://www.wikidata.org/entity/Q271841
ewn-01708575-n,i44275,http://www.wikidata.org/entity/Q14511
ewn-01709327-n,i44279,http://www.wikidata.org/entity/Q131078
ewn-01709641-n,i44281,http://www.wikidata.org/entity/Q309466
ewn-01709935-n,i44283,http://www.wikidata.org/entity/Q1060870
ewn-01710339-n,i44286,http://www.wikidata.org/entity/Q130980
ewn-01710536-n,i44287,http://www.wikidata.org/entity/Q186334
ewn-01710973-n,i44289,http://www.wikidata.org/entity/Q133012
ewn-01711289-n,i44290,http://www.wikidata.org/entity/Q1195385
ewn-01711419-n,i44291,http://www.wikidata.org/entity/Q14416
ewn-01712125-n,i44294,http://www.wikidata.org/entity/Q14326
ewn-01712517-n,i44296,http://www.wikidata.org/entity/Q309390
ewn-01712818-n,i44298,http://www.wikidata.org/entity/Q14330
ewn-01712989-n,i44299,http://www.wikidata.org/entity/Q4540162
ewn-01713170-n,i44300,http://www.wikidata.org/entity/Q131547
ewn-01713388-n,i44301,http://www.wikidata.org/entity/Q133051
ewn-01713801-n,i44303,http://www.wikidata.org/entity/Q130859
ewn-01714303-n,i44306,http://www.wikidata.org/entity/Q188438
ewn-01715393-n,i44310,http://www.wikidata.org/entity/Q130902
ewn-01715811-n,i44312,http://www.wikidata.org/entity/Q277277
ewn-01716149-n,i44314,http://www.wikidata.org/entity/Q131190
ewn-01716405-n,i44316,http://www.wikidata.org/entity/Q13098211
ewn-01716872-n,i44318,http://www.wikidata.org/entity/Q14400
ewn-01717177-n,i44320,http://www.wikidata.org/entity/Q130880
ewn-01717484-n,i44322,http://www.wikidata.org/entity/Q131014
ewn-01717775-n,i44324,http://www.wikidata.org/entity/Q130988
ewn-01717890-n,i44325,http://www.wikidata.org/entity/Q131632
ewn-01718159-n,i44327,http://www.wikidata.org/entity/Q131056
ewn-01718529-n,i44329,http://www.wikidata.org/entity/Q1225733
ewn-01718939-n,i44331,http://www.wikidata.org/entity/Q310535
ewn-01719235-n,i44333,http://www.wikidata.org/entity/Q131142
ewn-01719373-n,i44334,http://www.wikidata.org/entity/Q131793
ewn-01719870-n,i44336,http://www.wikidata.org/entity/Q131070
ewn-01720108-n,i44338,http://www.wikidata.org/entity/Q14403
ewn-01720307-n,i44339,http://www.wikidata.org/entity/Q130995
ewn-01720737-n,i44342,http://www.wikidata.org/entity/Q14405
ewn-01721055-n,i44344,http://www.wikidata.org/entity/Q131193
ewn-01721816-n,i44347,http://www.wikidata.org/entity/Q189069
ewn-01722286-n,i44349,http://www.wikidata.org/entity/Q322241
ewn-01723137-n,i44353,http://www.wikidata.org/entity/Q131801
ewn-01723508-n,i44355,http://www.wikidata.org/entity/Q1905071
ewn-01723651-n,i44356,http://www.wikidata.org/entity/Q131682
ewn-01723910-n,i44358,http://www.wikidata.org/entity/Q1525591
ewn-01724359-n,i44361,http://www.wikidata.org/entity/Q319520
ewn-01725030-n,i44365,http://www.wikidata.org/entity/Q131688
ewn-01725311-n,i44367,http://www.wikidata.org/entity/Q130869
ewn-01725469-n,i44368,http://www.wikidata.org/entity/Q179204
ewn-01725900-n,i44370,http://www.wikidata.org/entity/Q21446884
ewn-01726066-n,i44371,http://www.wikidata.org/entity/Q309490
ewn-01726319-n,i44373,http://www.wikidata.org/entity/Q1423451
ewn-01726696-n,i44375,http://www.wikidata.org/entity/Q194515
ewn-01727111-n,i44377,http://www.wikidata.org/entity/Q1095663
ewn-01727481-n,i44379,http://www.wikidata.org/entity/Q131565
ewn-01727727-n,i44381,http://www.wikidata.org/entity/Q134608
ewn-01727881-n,i44382,http://www.wikidata.org/entity/Q132819
ewn-01728068-n,i44383,http://www.wikidata.org/entity/Q269195
ewn-01728354-n,i44385,http://www.wikidata.org/entity/Q857081
ewn-01728844-n,i44388,http://www.wikidata.org/entity/Q1569989
ewn-01729333-n,i44390,http://www.wikidata.org/entity/Q2102
ewn-01729601-n,i44391,http://www.wikidata.org/entity/Q182751
ewn-01730907-n,i44393,http://www.wikidata.org/entity/Q5898291
ewn-01731086-n,i44394,http://www.wikidata.org/entity/Q2940134
ewn-01731213-n,i44395,http://www.wikidata.org/entity/Q2940133
ewn-01731561-n,i44397,http://www.wikidata.org/entity/Q2704229
ewn-01731774-n,i44398,http://www.wikidata.org/entity/Q2698783
ewn-01731963-n,i44399,http://www.wikidata.org/entity/Q5877356
ewn-01732479-n,i44402,http://www.wikidata.org/entity/Q783773
ewn-01732826-n,i44404,http://www.wikidata.org/entity/Q945692
ewn-01732948-n,i44405,http://www.wikidata.org/entity/Q426062
ewn-01733601-n,i44410,http://www.wikidata.org/entity/Q1459098
ewn-01733778-n,i44411,http://www.wikidata.org/entity/Q5149500
ewn-01733918-n,i44412,http://www.wikidata.org/entity/Q540927
ewn-01734059-n,i44413,http://www.wikidata.org/entity/Q2578729
ewn-01734405-n,i44415,http://www.wikidata.org/entity/Q1285975
ewn-01734582-n,i44416,http://www.wikidata.org/entity/Q2135031
ewn-01734734-n,i44417,http://www.wikidata.org/entity/Q5091422
ewn-01734885-n,i44418,http://www.wikidata.org/entity/Q14562019
ewn-01735086-n,i44419,http://www.wikidata.org/entity/Q1924850
ewn-01735255-n,i44420,http://www.wikidata.org/entity/Q754747
ewn-01735430-n,i44421,http://www.wikidata.org/entity/Q998324
ewn-01735735-n,i44423,http://www.wikidata.org/entity/Q2326607
ewn-01736107-n,i44426,http://www.wikidata.org/entity/Q670937
ewn-01736598-n,i44429,http://www.wikidata.org/entity/Q1663774
ewn-01736745-n,i44430,http://www.wikidata.org/entity/Q7195418
ewn-01737059-n,i44432,http://www.wikidata.org/entity/Q1364033
ewn-01737278-n,i44433,http://www.wikidata.org/entity/Q747093
ewn-01737449-n,i44434,http://www.wikidata.org/entity/Q1257513
ewn-01737830-n,i44436,http://www.wikidata.org/entity/Q1149509
ewn-01738080-n,i44437,http://www.wikidata.org/entity/Q911786
ewn-01738218-n,i44438,http://www.wikidata.org/entity/Q306906
ewn-01738539-n,i44440,http://www.wikidata.org/entity/Q2156927
ewn-01738897-n,i44442,http://www.wikidata.org/entity/Q3490685
ewn-01739016-n,i44443,http://www.wikidata.org/entity/Q3021047
ewn-01739437-n,i44446,http://www.wikidata.org/entity/Q3019094
ewn-01739838-n,i44448,http://www.wikidata.org/entity/Q955683
ewn-01739997-n,i44449,http://www.wikidata.org/entity/Q2704281
ewn-01740113-n,i44450,http://www.wikidata.org/entity/Q2163958
ewn-01740516-n,i44452,http://www.wikidata.org/entity/Q170713
ewn-01740706-n,i44453,http://www.wikidata.org/entity/Q1541871
ewn-01740816-n,i44454,http://www.wikidata.org/entity/Q310717
ewn-01741111-n,i44456,http://www.wikidata.org/entity/Q2667832
ewn-01741606-n,i44459,http://www.wikidata.org/entity/Q2345428
ewn-01741735-n,i44460,http://www.wikidata.org/entity/Q3021773
ewn-01741901-n,i44461,http://www.wikidata.org/entity/Q2400600
ewn-01742159-n,i44463,http://www.wikidata.org/entity/Q740763
ewn-01742512-n,i44465,http://www.wikidata.org/entity/Q3539249
ewn-01742646-n,i44466,http://www.wikidata.org/entity/Q3022965
ewn-01742772-n,i44467,http://www.wikidata.org/entity/Q922205
ewn-01742924-n,i44468,http://www.wikidata.org/entity/Q664781
ewn-01743034-n,i44469,http://www.wikidata.org/entity/Q339827
ewn-01743362-n,i44471,http://www.wikidata.org/entity/Q2630951
ewn-01743526-n,i44472,http://www.wikidata.org/entity/Q21011666
ewn-01744083-n,i44475,http://www.wikidata.org/entity/Q2710665
ewn-01744385-n,i44477,http://www.wikidata.org/entity/Q45556
ewn-01744584-n,i44478,http://www.wikidata.org/entity/Q492841
ewn-01744813-n,i44479,http://www.wikidata.org/entity/Q215388
ewn-01744951-n,i44480,http://www.wikidata.org/entity/Q1023539
ewn-01745088-n,i44481,http://www.wikidata.org/entity/Q302823
ewn-01745462-n,i44483,http://www.wikidata.org/entity/Q19075
ewn-01745727-n,i44485,http://www.wikidata.org/entity/Q3306164
ewn-01746090-n,i44487,http://www.wikidata.org/entity/Q184018
ewn-01746577-n,i44490,http://www.wikidata.org/entity/Q575770
ewn-01746741-n,i44491,http://www.wikidata.org/entity/Q216136
ewn-01746911-n,i44492,http://www.wikidata.org/entity/Q245183
ewn-01747042-n,i44493,http://www.wikidata.org/entity/Q764797
ewn-01747298-n,i44495,http://www.wikidata.org/entity/Q186554
ewn-01748125-n,i44497,http://www.wikidata.org/entity/Q651244
ewn-01748421-n,i44498,http://www.wikidata.org/entity/Q2075952
ewn-01748543-n,i44499,http://www.wikidata.org/entity/Q1513945
ewn-01748704-n,i44500,http://www.wikidata.org/entity/Q167912
ewn-01749206-n,i44503,http://www.wikidata.org/entity/Q194834
ewn-01749459-n,i44505,http://www.wikidata.org/entity/Q169897
ewn-01749593-n,i44506,http://www.wikidata.org/entity/Q1285063
ewn-01750526-n,i44512,http://www.wikidata.org/entity/Q2303322
ewn-01750905-n,i44514,http://www.wikidata.org/entity/Q192754
ewn-01751030-n,i44515,http://www.wikidata.org/entity/Q244377
ewn-01751327-n,i44517,http://www.wikidata.org/entity/Q386619
ewn-01751547-n,i44518,http://www.wikidata.org/entity/Q48186
ewn-01751885-n,i44520,http://www.wikidata.org/entity/Q169936
ewn-01752069-n,i44521,http://www.wikidata.org/entity/Q194425
ewn-01752383-n,i44523,http://www.wikidata.org/entity/Q188690
ewn-01752668-n,i44525,http://www.wikidata.org/entity/Q195567
ewn-01752808-n,i44526,http://www.wikidata.org/entity/Q1454860
ewn-01753078-n,i44528,http://www.wikidata.org/entity/Q1520949
ewn-01753239-n,i44529,http://www.wikidata.org/entity/Q195505
ewn-01753384-n,i44530,http://www.wikidata.org/entity/Q2005433
ewn-01753677-n,i44532,http://www.wikidata.org/entity/Q752389
ewn-01753856-n,i44533,http://www.wikidata.org/entity/Q40581
ewn-01753994-n,i44534,http://www.wikidata.org/entity/Q852348
ewn-01754113-n,i44535,http://www.wikidata.org/entity/Q2321476
ewn-01754389-n,i44537,http://www.wikidata.org/entity/Q152504
ewn-01754620-n,i44538,http://www.wikidata.org/entity/Q163656
ewn-01754806-n,i44539,http://www.wikidata.org/entity/Q192056
ewn-01755074-n,i44540,http://www.wikidata.org/entity/Q662672
ewn-01755377-n,i44542,http://www.wikidata.org/entity/Q3226601
ewn-01755530-n,i44543,http://www.wikidata.org/entity/Q574527
ewn-01755673-n,i44544,http://www.wikidata.org/entity/Q369667
ewn-01755821-n,i44545,http://www.wikidata.org/entity/Q371183
ewn-01756129-n,i44547,http://www.wikidata.org/entity/Q1476343
ewn-01756600-n,i44549,http://www.wikidata.org/entity/Q595983
ewn-01756831-n,i44550,http://www.wikidata.org/entity/Q1257508
ewn-01757011-n,i44551,http://www.wikidata.org/entity/Q1248772
ewn-01757174-n,i44552,http://www.wikidata.org/entity/Q905354
ewn-01757378-n,i44553,http://www.wikidata.org/entity/Q2940825
ewn-01757517-n,i44554,http://www.wikidata.org/entity/Q10282840
ewn-01758222-n,i44556,http://www.wikidata.org/entity/Q5270990
ewn-01758381-n,i44557,http://www.wikidata.org/entity/Q1417249
ewn-01758730-n,i44559,http://www.wikidata.org/entity/Q1515347
ewn-01758932-n,i44560,http://www.wikidata.org/entity/Q1366532
ewn-01759149-n,i44561,http://www.wikidata.org/entity/Q222287
ewn-01759374-n,i44562,http://www.wikidata.org/entity/Q646391
ewn-01759756-n,i44564,http://www.wikidata.org/entity/Q953286
ewn-01759984-n,i44565,http://www.wikidata.org/entity/Q1498023
ewn-01760188-n,i44566,http://www.wikidata.org/entity/Q244198
ewn-01760318-n,i44567,http://www.wikidata.org/entity/Q1371648
ewn-01760782-n,i44570,http://www.wikidata.org/entity/Q384987
ewn-01760949-n,i44571,http://www.wikidata.org/entity/Q31528
ewn-01761536-n,i44575,http://www.wikidata.org/entity/Q202994
ewn-01761650-n,i44576,http://www.wikidata.org/entity/Q1324130
ewn-01769840-n,i44579,http://www.wikidata.org/entity/Q1360
ewn-01770885-n,i44581,http://www.wikidata.org/entity/Q17170
ewn-01771043-n,i44582,http://www.wikidata.org/entity/Q1359
ewn-01771237-n,i44583,http://www.wikidata.org/entity/Q843142
ewn-01771449-n,i44584,http://www.wikidata.org/entity/Q498963
ewn-01771610-n,i44585,http://www.wikidata.org/entity/Q1358
ewn-01772276-n,i44587,http://www.wikidata.org/entity/Q19116
ewn-01772430-n,i44588,http://www.wikidata.org/entity/Q136948
ewn-01772722-n,i44590,http://www.wikidata.org/entity/Q21059
ewn-01773034-n,i44592,http://www.wikidata.org/entity/Q19125
ewn-01773436-n,i44594,http://www.wikidata.org/entity/Q19119
ewn-01773741-n,i44596,http://www.wikidata.org/entity/Q937723
ewn-01773887-n,i44597,http://www.wikidata.org/entity/Q19135
ewn-01774265-n,i44599,http://www.wikidata.org/entity/Q3298095
ewn-01774407-n,i44600,http://www.wikidata.org/entity/Q3020933
ewn-01774607-n,i44601,http://www.wikidata.org/entity/Q1357
ewn-01774863-n,i44602,http://www.wikidata.org/entity/Q115128259
ewn-01775305-n,i44603,http://www.wikidata.org/entity/Q5883
ewn-01775626-n,i44605,http://www.wikidata.org/entity/Q862644
ewn-01775798-n,i44606,http://www.wikidata.org/entity/Q2556499
ewn-01775960-n,i44607,http://www.wikidata.org/entity/Q1413947
ewn-01776190-n,i44608,http://www.wikidata.org/entity/Q1306991
ewn-01776571-n,i44610,http://www.wikidata.org/entity/Q12019
ewn-01776893-n,i44612,http://www.wikidata.org/entity/Q385932
ewn-01777025-n,i44613,http://www.wikidata.org/entity/Q113297
ewn-01777236-n,i44614,http://www.wikidata.org/entity/Q213383
ewn-01777559-n,i44616,http://www.wikidata.org/entity/Q10627
ewn-01777871-n,i44618,http://www.wikidata.org/entity/Q13320847
ewn-01778011-n,i44619,http://www.wikidata.org/entity/Q1317090
ewn-01778233-n,i44620,http://www.wikidata.org/entity/Q8713
ewn-01778520-n,i44622,http://www.wikidata.org/entity/Q19137
ewn-01778833-n,i44623,http://www.wikidata.org/entity/Q1341457
ewn-01778954-n,i44624,http://www.wikidata.org/entity/Q10304508
ewn-01779187-n,i44625,http://www.wikidata.org/entity/Q1429304
ewn-01779673-n,i44627,http://www.wikidata.org/entity/Q1951212
ewn-01779945-n,i44628,http://www.wikidata.org/entity/Q1497962
ewn-01780290-n,i44630,http://www.wikidata.org/entity/Q2714455
ewn-01780858-n,i44632,http://www.wikidata.org/entity/Q21175
ewn-01781128-n,i44633,http://www.wikidata.org/entity/Q640825
ewn-01781625-n,i44636,http://www.wikidata.org/entity/Q2714520
ewn-01781789-n,i44637,http://www.wikidata.org/entity/Q4297977
ewn-01781981-n,i44638,http://www.wikidata.org/entity/Q640684
ewn-01782270-n,i44640,http://www.wikidata.org/entity/Q2441993
ewn-01783192-n,i44646,http://www.wikidata.org/entity/Q7597354
ewn-01783560-n,i44648,http://www.wikidata.org/entity/Q14830884
ewn-01783915-n,i44650,http://www.wikidata.org/entity/Q3950491
ewn-01784051-n,i44651,http://www.wikidata.org/entity/Q7423622
ewn-01784211-n,i44652,http://www.wikidata.org/entity/Q4672155
ewn-01784339-n,i44653,http://www.wikidata.org/entity/Q500869
ewn-01784691-n,i44655,http://www.wikidata.org/entity/Q676204
ewn-01785157-n,i44658,http://www.wikidata.org/entity/Q640085
ewn-01785658-n,i44660,http://www.wikidata.org/entity/Q25823
ewn-01785846-n,i44661,http://www.wikidata.org/entity/Q217512
ewn-01786025-n,i44662,http://www.wikidata.org/entity/Q244147
ewn-01786212-n,i44663,http://www.wikidata.org/entity/Q6499188
ewn-01786934-n,i44666,http://www.wikidata.org/entity/Q5194
ewn-01787316-n,i44668,http://www.wikidata.org/entity/Q43447
ewn-01789287-n,i44679,http://www.wikidata.org/entity/Q11185669
ewn-01789520-n,i44680,http://www.wikidata.org/entity/Q19106
ewn-01789832-n,i44682,http://www.wikidata.org/entity/Q19105
ewn-01790042-n,i44683,http://www.wikidata.org/entity/Q19430
